param,date,county
Nitrogen dioxide (NO2),20170101,Bastrop
Nitrogen dioxide (NO2),20170101,Baylor
Nitrogen dioxide (NO2),20170101,Bee
Nitrogen dioxide (NO2),20170101,Bell
Nitrogen dioxide (NO2),20170101,Blanco
Nitrogen dioxide (NO2),20170101,Borden
Nitrogen dioxide (NO2),20170101,Bosque
Nitrogen dioxide (NO2),20170101,Bowie
Nitrogen dioxide (NO2),20170101,Brazos
Nitrogen dioxide (NO2),20170101,Brewster
Nitrogen dioxide (NO2),20170101,Briscoe
Nitrogen dioxide (NO2),20170101,Brooks
Nitrogen dioxide (NO2),20170101,Brown
Nitrogen dioxide (NO2),20170101,Burleson
Nitrogen dioxide (NO2),20170101,Burnet
Nitrogen dioxide (NO2),20170101,Caldwell
Nitrogen dioxide (NO2),20170101,Calhoun
Nitrogen dioxide (NO2),20170101,Callahan
Nitrogen dioxide (NO2),20170101,Cameron
Nitrogen dioxide (NO2),20170101,Camp
Nitrogen dioxide (NO2),20170101,Carson
Nitrogen dioxide (NO2),20170101,Cass
Nitrogen dioxide (NO2),20170101,Castro
Nitrogen dioxide (NO2),20170101,Chambers
Nitrogen dioxide (NO2),20170101,Cherokee
Nitrogen dioxide (NO2),20170101,Childress
Nitrogen dioxide (NO2),20170101,Clay
Nitrogen dioxide (NO2),20170101,Cochran
Nitrogen dioxide (NO2),20170101,Coke
Nitrogen dioxide (NO2),20170101,Coleman
Nitrogen dioxide (NO2),20170101,Collin
Nitrogen dioxide (NO2),20170101,Collingsworth
Nitrogen dioxide (NO2),20170101,Colorado
Nitrogen dioxide (NO2),20170101,Comal
Nitrogen dioxide (NO2),20170101,Comanche
Nitrogen dioxide (NO2),20170101,Concho
Nitrogen dioxide (NO2),20170101,Cooke
Nitrogen dioxide (NO2),20170101,Coryell
Nitrogen dioxide (NO2),20170101,Cottle
Nitrogen dioxide (NO2),20170101,Crane
Nitrogen dioxide (NO2),20170101,Crockett
Nitrogen dioxide (NO2),20170101,Crosby
Nitrogen dioxide (NO2),20170101,Culberson
Nitrogen dioxide (NO2),20170101,Dallam
Nitrogen dioxide (NO2),20170101,Dawson
Nitrogen dioxide (NO2),20170101,Deaf Smith
Nitrogen dioxide (NO2),20170101,Delta
Nitrogen dioxide (NO2),20170101,DeWitt
Nitrogen dioxide (NO2),20170101,Dickens
Nitrogen dioxide (NO2),20170101,Dimmit
Nitrogen dioxide (NO2),20170101,Donley
Nitrogen dioxide (NO2),20170101,Duval
Nitrogen dioxide (NO2),20170101,Eastland
Nitrogen dioxide (NO2),20170101,Ector
Nitrogen dioxide (NO2),20170101,Edwards
Nitrogen dioxide (NO2),20170101,Erath
Nitrogen dioxide (NO2),20170101,Falls
Nitrogen dioxide (NO2),20170101,Fannin
Nitrogen dioxide (NO2),20170101,Fayette
Nitrogen dioxide (NO2),20170101,Fisher
Nitrogen dioxide (NO2),20170101,Floyd
Nitrogen dioxide (NO2),20170101,Foard
Nitrogen dioxide (NO2),20170101,Fort Bend
Nitrogen dioxide (NO2),20170101,Franklin
Nitrogen dioxide (NO2),20170101,Freestone
Nitrogen dioxide (NO2),20170101,Frio
Nitrogen dioxide (NO2),20170101,Gaines
Nitrogen dioxide (NO2),20170101,Garza
Nitrogen dioxide (NO2),20170101,Gillespie
Nitrogen dioxide (NO2),20170101,Glasscock
Nitrogen dioxide (NO2),20170101,Goliad
Nitrogen dioxide (NO2),20170101,Gonzales
Nitrogen dioxide (NO2),20170101,Gray
Nitrogen dioxide (NO2),20170101,Grayson
Nitrogen dioxide (NO2),20170101,Grimes
Nitrogen dioxide (NO2),20170101,Guadalupe
Nitrogen dioxide (NO2),20170101,Hale
Nitrogen dioxide (NO2),20170101,Hall
Nitrogen dioxide (NO2),20170101,Hamilton
Nitrogen dioxide (NO2),20170101,Hansford
Nitrogen dioxide (NO2),20170101,Hardeman
Nitrogen dioxide (NO2),20170101,Hardin
Nitrogen dioxide (NO2),20170101,Hartley
Nitrogen dioxide (NO2),20170101,Haskell
Nitrogen dioxide (NO2),20170101,Hays
Nitrogen dioxide (NO2),20170101,Hemphill
Nitrogen dioxide (NO2),20170101,Henderson
Nitrogen dioxide (NO2),20170101,Hidalgo
Nitrogen dioxide (NO2),20170101,Hill
Nitrogen dioxide (NO2),20170101,Hockley
Nitrogen dioxide (NO2),20170101,Hood
Nitrogen dioxide (NO2),20170101,Hopkins
Nitrogen dioxide (NO2),20170101,Houston
Nitrogen dioxide (NO2),20170101,Howard
Nitrogen dioxide (NO2),20170101,Hudspeth
Nitrogen dioxide (NO2),20170101,Hutchinson
Nitrogen dioxide (NO2),20170101,Irion
Nitrogen dioxide (NO2),20170101,Jack
Nitrogen dioxide (NO2),20170101,Jackson
Nitrogen dioxide (NO2),20170101,Jasper
Nitrogen dioxide (NO2),20170101,Jeff Davis
Nitrogen dioxide (NO2),20170101,Jim Hogg
Nitrogen dioxide (NO2),20170101,Jim Wells
Nitrogen dioxide (NO2),20170101,Johnson
Nitrogen dioxide (NO2),20170101,Jones
Nitrogen dioxide (NO2),20170101,Karnes
Nitrogen dioxide (NO2),20170101,Kendall
Nitrogen dioxide (NO2),20170101,Kenedy
Nitrogen dioxide (NO2),20170101,Kent
Nitrogen dioxide (NO2),20170101,Kerr
Nitrogen dioxide (NO2),20170101,Kimble
Nitrogen dioxide (NO2),20170101,King
Nitrogen dioxide (NO2),20170101,Kinney
Nitrogen dioxide (NO2),20170101,Kleberg
Nitrogen dioxide (NO2),20170101,Knox
Nitrogen dioxide (NO2),20170101,Lamar
Nitrogen dioxide (NO2),20170101,Lamb
Nitrogen dioxide (NO2),20170101,Lampasas
Nitrogen dioxide (NO2),20170101,La Salle
Nitrogen dioxide (NO2),20170101,Lavaca
Nitrogen dioxide (NO2),20170101,Lee
Nitrogen dioxide (NO2),20170101,Leon
Nitrogen dioxide (NO2),20170101,Liberty
Nitrogen dioxide (NO2),20170101,Limestone
Nitrogen dioxide (NO2),20170101,Lipscomb
Nitrogen dioxide (NO2),20170101,Live Oak
Nitrogen dioxide (NO2),20170101,Llano
Nitrogen dioxide (NO2),20170101,Loving
Nitrogen dioxide (NO2),20170101,Lubbock
Nitrogen dioxide (NO2),20170101,Lynn
Nitrogen dioxide (NO2),20170101,McCulloch
Nitrogen dioxide (NO2),20170101,McMullen
Nitrogen dioxide (NO2),20170101,Madison
Nitrogen dioxide (NO2),20170101,Marion
Nitrogen dioxide (NO2),20170101,Martin
Nitrogen dioxide (NO2),20170101,Mason
Nitrogen dioxide (NO2),20170101,Matagorda
Nitrogen dioxide (NO2),20170101,Maverick
Nitrogen dioxide (NO2),20170101,Medina
Nitrogen dioxide (NO2),20170101,Menard
Nitrogen dioxide (NO2),20170101,Midland
Nitrogen dioxide (NO2),20170101,Milam
Nitrogen dioxide (NO2),20170101,Mills
Nitrogen dioxide (NO2),20170101,Mitchell
Nitrogen dioxide (NO2),20170101,Montague
Nitrogen dioxide (NO2),20170101,Moore
Nitrogen dioxide (NO2),20170101,Morris
Nitrogen dioxide (NO2),20170101,Motley
Nitrogen dioxide (NO2),20170101,Nacogdoches
Nitrogen dioxide (NO2),20170101,Newton
Nitrogen dioxide (NO2),20170101,Nolan
Nitrogen dioxide (NO2),20170101,Nueces
Nitrogen dioxide (NO2),20170101,Ochiltree
Nitrogen dioxide (NO2),20170101,Oldham
Nitrogen dioxide (NO2),20170101,Palo Pinto
Nitrogen dioxide (NO2),20170101,Panola
Nitrogen dioxide (NO2),20170101,Parker
Nitrogen dioxide (NO2),20170101,Parmer
Nitrogen dioxide (NO2),20170101,Pecos
Nitrogen dioxide (NO2),20170101,Polk
Nitrogen dioxide (NO2),20170101,Potter
Nitrogen dioxide (NO2),20170101,Presidio
Nitrogen dioxide (NO2),20170101,Rains
Nitrogen dioxide (NO2),20170101,Randall
Nitrogen dioxide (NO2),20170101,Reagan
Nitrogen dioxide (NO2),20170101,Real
Nitrogen dioxide (NO2),20170101,Red River
Nitrogen dioxide (NO2),20170101,Reeves
Nitrogen dioxide (NO2),20170101,Refugio
Nitrogen dioxide (NO2),20170101,Roberts
Nitrogen dioxide (NO2),20170101,Robertson
Nitrogen dioxide (NO2),20170101,Rockwall
Nitrogen dioxide (NO2),20170101,Runnels
Nitrogen dioxide (NO2),20170101,Rusk
Nitrogen dioxide (NO2),20170101,Sabine
Nitrogen dioxide (NO2),20170101,San Augustine
Nitrogen dioxide (NO2),20170101,San Jacinto
Nitrogen dioxide (NO2),20170101,San Patricio
Nitrogen dioxide (NO2),20170101,San Saba
Nitrogen dioxide (NO2),20170101,Schleicher
Nitrogen dioxide (NO2),20170101,Scurry
Nitrogen dioxide (NO2),20170101,Shackelford
Nitrogen dioxide (NO2),20170101,Shelby
Nitrogen dioxide (NO2),20170101,Sherman
Nitrogen dioxide (NO2),20170101,Somervell
Nitrogen dioxide (NO2),20170101,Starr
Nitrogen dioxide (NO2),20170101,Stephens
Nitrogen dioxide (NO2),20170101,Sterling
Nitrogen dioxide (NO2),20170101,Stonewall
Nitrogen dioxide (NO2),20170101,Sutton
Nitrogen dioxide (NO2),20170101,Swisher
Nitrogen dioxide (NO2),20170101,Taylor
Nitrogen dioxide (NO2),20170101,Terrell
Nitrogen dioxide (NO2),20170101,Terry
Nitrogen dioxide (NO2),20170101,Throckmorton
Nitrogen dioxide (NO2),20170101,Titus
Nitrogen dioxide (NO2),20170101,Tom Green
Nitrogen dioxide (NO2),20170101,Trinity
Nitrogen dioxide (NO2),20170101,Tyler
Nitrogen dioxide (NO2),20170101,Upshur
Nitrogen dioxide (NO2),20170101,Upton
Nitrogen dioxide (NO2),20170101,Uvalde
Nitrogen dioxide (NO2),20170101,Val Verde
Nitrogen dioxide (NO2),20170101,Van Zandt
Nitrogen dioxide (NO2),20170101,Victoria
Nitrogen dioxide (NO2),20170101,Walker
Nitrogen dioxide (NO2),20170101,Waller
Nitrogen dioxide (NO2),20170101,Ward
Nitrogen dioxide (NO2),20170101,Washington
Nitrogen dioxide (NO2),20170101,Webb
Nitrogen dioxide (NO2),20170101,Wharton
Nitrogen dioxide (NO2),20170101,Wheeler
Nitrogen dioxide (NO2),20170101,Wichita
Nitrogen dioxide (NO2),20170101,Wilbarger
Nitrogen dioxide (NO2),20170101,Willacy
Nitrogen dioxide (NO2),20170101,Williamson
Nitrogen dioxide (NO2),20170101,Wilson
Nitrogen dioxide (NO2),20170101,Winkler
Nitrogen dioxide (NO2),20170101,Wise
Nitrogen dioxide (NO2),20170101,Wood
Nitrogen dioxide (NO2),20170101,Yoakum
Nitrogen dioxide (NO2),20170101,Young
Nitrogen dioxide (NO2),20170101,Zapata
Nitrogen dioxide (NO2),20170101,Zavala
Ozone,20170101,Anderson
Ozone,20170101,Andrews
Ozone,20170101,Angelina
Ozone,20170101,Aransas
Ozone,20170101,Archer
Ozone,20170101,Armstrong
Ozone,20170101,Atascosa
Ozone,20170101,Austin
Ozone,20170101,Bailey
Ozone,20170101,Bandera
Ozone,20170101,Bastrop
Ozone,20170101,Baylor
Ozone,20170101,Bee
Ozone,20170101,Blanco
Ozone,20170101,Borden
Ozone,20170101,Bosque
Ozone,20170101,Bowie
Ozone,20170101,Brazos
Ozone,20170101,Briscoe
Ozone,20170101,Brooks
Ozone,20170101,Brown
Ozone,20170101,Burleson
Ozone,20170101,Burnet
Ozone,20170101,Caldwell
Ozone,20170101,Calhoun
Ozone,20170101,Callahan
Ozone,20170101,Camp
Ozone,20170101,Carson
Ozone,20170101,Cass
Ozone,20170101,Castro
Ozone,20170101,Chambers
Ozone,20170101,Cherokee
Ozone,20170101,Childress
Ozone,20170101,Clay
Ozone,20170101,Cochran
Ozone,20170101,Coke
Ozone,20170101,Coleman
Ozone,20170101,Collingsworth
Ozone,20170101,Colorado
Ozone,20170101,Comal
Ozone,20170101,Comanche
Ozone,20170101,Concho
Ozone,20170101,Cooke
Ozone,20170101,Coryell
Ozone,20170101,Cottle
Ozone,20170101,Crane
Ozone,20170101,Crockett
Ozone,20170101,Crosby
Ozone,20170101,Culberson
Ozone,20170101,Dallam
Ozone,20170101,Dawson
Ozone,20170101,Deaf Smith
Ozone,20170101,Delta
Ozone,20170101,DeWitt
Ozone,20170101,Dickens
Ozone,20170101,Dimmit
Ozone,20170101,Donley
Ozone,20170101,Duval
Ozone,20170101,Eastland
Ozone,20170101,Ector
Ozone,20170101,Edwards
Ozone,20170101,Erath
Ozone,20170101,Falls
Ozone,20170101,Fannin
Ozone,20170101,Fayette
Ozone,20170101,Fisher
Ozone,20170101,Floyd
Ozone,20170101,Foard
Ozone,20170101,Fort Bend
Ozone,20170101,Franklin
Ozone,20170101,Freestone
Ozone,20170101,Frio
Ozone,20170101,Gaines
Ozone,20170101,Garza
Ozone,20170101,Gillespie
Ozone,20170101,Glasscock
Ozone,20170101,Goliad
Ozone,20170101,Gonzales
Ozone,20170101,Gray
Ozone,20170101,Grayson
Ozone,20170101,Grimes
Ozone,20170101,Guadalupe
Ozone,20170101,Hale
Ozone,20170101,Hall
Ozone,20170101,Hamilton
Ozone,20170101,Hansford
Ozone,20170101,Hardeman
Ozone,20170101,Hardin
Ozone,20170101,Hartley
Ozone,20170101,Haskell
Ozone,20170101,Hays
Ozone,20170101,Hemphill
Ozone,20170101,Henderson
Ozone,20170101,Hill
Ozone,20170101,Hockley
Ozone,20170101,Hopkins
Ozone,20170101,Houston
Ozone,20170101,Howard
Ozone,20170101,Hudspeth
Ozone,20170101,Hutchinson
Ozone,20170101,Irion
Ozone,20170101,Jack
Ozone,20170101,Jackson
Ozone,20170101,Jasper
Ozone,20170101,Jeff Davis
Ozone,20170101,Jim Hogg
Ozone,20170101,Jim Wells
Ozone,20170101,Jones
Ozone,20170101,Karnes
Ozone,20170101,Kendall
Ozone,20170101,Kenedy
Ozone,20170101,Kent
Ozone,20170101,Kerr
Ozone,20170101,Kimble
Ozone,20170101,King
Ozone,20170101,Kinney
Ozone,20170101,Kleberg
Ozone,20170101,Knox
Ozone,20170101,Lamar
Ozone,20170101,Lamb
Ozone,20170101,Lampasas
Ozone,20170101,La Salle
Ozone,20170101,Lavaca
Ozone,20170101,Lee
Ozone,20170101,Leon
Ozone,20170101,Liberty
Ozone,20170101,Limestone
Ozone,20170101,Lipscomb
Ozone,20170101,Live Oak
Ozone,20170101,Llano
Ozone,20170101,Loving
Ozone,20170101,Lubbock
Ozone,20170101,Lynn
Ozone,20170101,McCulloch
Ozone,20170101,McMullen
Ozone,20170101,Madison
Ozone,20170101,Marion
Ozone,20170101,Martin
Ozone,20170101,Mason
Ozone,20170101,Matagorda
Ozone,20170101,Maverick
Ozone,20170101,Medina
Ozone,20170101,Menard
Ozone,20170101,Midland
Ozone,20170101,Milam
Ozone,20170101,Mills
Ozone,20170101,Mitchell
Ozone,20170101,Montague
Ozone,20170101,Moore
Ozone,20170101,Morris
Ozone,20170101,Motley
Ozone,20170101,Nacogdoches
Ozone,20170101,Newton
Ozone,20170101,Nolan
Ozone,20170101,Ochiltree
Ozone,20170101,Oldham
Ozone,20170101,Palo Pinto
Ozone,20170101,Panola
Ozone,20170101,Parmer
Ozone,20170101,Pecos
Ozone,20170101,Potter
Ozone,20170101,Presidio
Ozone,20170101,Rains
Ozone,20170101,Reagan
Ozone,20170101,Real
Ozone,20170101,Red River
Ozone,20170101,Reeves
Ozone,20170101,Refugio
Ozone,20170101,Roberts
Ozone,20170101,Robertson
Ozone,20170101,Runnels
Ozone,20170101,Rusk
Ozone,20170101,Sabine
Ozone,20170101,San Augustine
Ozone,20170101,San Jacinto
Ozone,20170101,San Patricio
Ozone,20170101,San Saba
Ozone,20170101,Schleicher
Ozone,20170101,Scurry
Ozone,20170101,Shackelford
Ozone,20170101,Shelby
Ozone,20170101,Sherman
Ozone,20170101,Somervell
Ozone,20170101,Starr
Ozone,20170101,Stephens
Ozone,20170101,Sterling
Ozone,20170101,Stonewall
Ozone,20170101,Sutton
Ozone,20170101,Swisher
Ozone,20170101,Taylor
Ozone,20170101,Terrell
Ozone,20170101,Terry
Ozone,20170101,Throckmorton
Ozone,20170101,Titus
Ozone,20170101,Tom Green
Ozone,20170101,Trinity
Ozone,20170101,Tyler
Ozone,20170101,Upshur
Ozone,20170101,Upton
Ozone,20170101,Uvalde
Ozone,20170101,Val Verde
Ozone,20170101,Van Zandt
Ozone,20170101,Walker
Ozone,20170101,Waller
Ozone,20170101,Ward
Ozone,20170101,Washington
Ozone,20170101,Wharton
Ozone,20170101,Wheeler
Ozone,20170101,Wichita
Ozone,20170101,Wilbarger
Ozone,20170101,Willacy
Ozone,20170101,Williamson
Ozone,20170101,Wilson
Ozone,20170101,Winkler
Ozone,20170101,Wise
Ozone,20170101,Wood
Ozone,20170101,Yoakum
Ozone,20170101,Young
Ozone,20170101,Zapata
Ozone,20170101,Zavala
PM10 Total 0-10um STP,20170101,Anderson
PM10 Total 0-10um STP,20170101,Andrews
PM10 Total 0-10um STP,20170101,Angelina
PM10 Total 0-10um STP,20170101,Aransas
PM10 Total 0-10um STP,20170101,Archer
PM10 Total 0-10um STP,20170101,Armstrong
PM10 Total 0-10um STP,20170101,Atascosa
PM10 Total 0-10um STP,20170101,Austin
PM10 Total 0-10um STP,20170101,Bailey
PM10 Total 0-10um STP,20170101,Bandera
PM10 Total 0-10um STP,20170101,Bastrop
PM10 Total 0-10um STP,20170101,Baylor
PM10 Total 0-10um STP,20170101,Bee
PM10 Total 0-10um STP,20170101,Bell
PM10 Total 0-10um STP,20170101,Blanco
PM10 Total 0-10um STP,20170101,Borden
PM10 Total 0-10um STP,20170101,Bosque
PM10 Total 0-10um STP,20170101,Bowie
PM10 Total 0-10um STP,20170101,Brazoria
PM10 Total 0-10um STP,20170101,Brazos
PM10 Total 0-10um STP,20170101,Brewster
PM10 Total 0-10um STP,20170101,Briscoe
PM10 Total 0-10um STP,20170101,Brooks
PM10 Total 0-10um STP,20170101,Brown
PM10 Total 0-10um STP,20170101,Burleson
PM10 Total 0-10um STP,20170101,Burnet
PM10 Total 0-10um STP,20170101,Caldwell
PM10 Total 0-10um STP,20170101,Calhoun
PM10 Total 0-10um STP,20170101,Callahan
PM10 Total 0-10um STP,20170101,Cameron
PM10 Total 0-10um STP,20170101,Camp
PM10 Total 0-10um STP,20170101,Carson
PM10 Total 0-10um STP,20170101,Cass
PM10 Total 0-10um STP,20170101,Castro
PM10 Total 0-10um STP,20170101,Chambers
PM10 Total 0-10um STP,20170101,Cherokee
PM10 Total 0-10um STP,20170101,Childress
PM10 Total 0-10um STP,20170101,Clay
PM10 Total 0-10um STP,20170101,Cochran
PM10 Total 0-10um STP,20170101,Coke
PM10 Total 0-10um STP,20170101,Coleman
PM10 Total 0-10um STP,20170101,Collin
PM10 Total 0-10um STP,20170101,Collingsworth
PM10 Total 0-10um STP,20170101,Colorado
PM10 Total 0-10um STP,20170101,Comal
PM10 Total 0-10um STP,20170101,Comanche
PM10 Total 0-10um STP,20170101,Concho
PM10 Total 0-10um STP,20170101,Cooke
PM10 Total 0-10um STP,20170101,Coryell
PM10 Total 0-10um STP,20170101,Cottle
PM10 Total 0-10um STP,20170101,Crane
PM10 Total 0-10um STP,20170101,Crockett
PM10 Total 0-10um STP,20170101,Crosby
PM10 Total 0-10um STP,20170101,Culberson
PM10 Total 0-10um STP,20170101,Dallam
PM10 Total 0-10um STP,20170101,Dallas
PM10 Total 0-10um STP,20170101,Dawson
PM10 Total 0-10um STP,20170101,Deaf Smith
PM10 Total 0-10um STP,20170101,Delta
PM10 Total 0-10um STP,20170101,Denton
PM10 Total 0-10um STP,20170101,DeWitt
PM10 Total 0-10um STP,20170101,Dickens
PM10 Total 0-10um STP,20170101,Dimmit
PM10 Total 0-10um STP,20170101,Donley
PM10 Total 0-10um STP,20170101,Duval
PM10 Total 0-10um STP,20170101,Eastland
PM10 Total 0-10um STP,20170101,Ector
PM10 Total 0-10um STP,20170101,Edwards
PM10 Total 0-10um STP,20170101,Ellis
PM10 Total 0-10um STP,20170101,Erath
PM10 Total 0-10um STP,20170101,Falls
PM10 Total 0-10um STP,20170101,Fannin
PM10 Total 0-10um STP,20170101,Fayette
PM10 Total 0-10um STP,20170101,Fisher
PM10 Total 0-10um STP,20170101,Floyd
PM10 Total 0-10um STP,20170101,Foard
PM10 Total 0-10um STP,20170101,Fort Bend
PM10 Total 0-10um STP,20170101,Franklin
PM10 Total 0-10um STP,20170101,Freestone
PM10 Total 0-10um STP,20170101,Frio
PM10 Total 0-10um STP,20170101,Gaines
PM10 Total 0-10um STP,20170101,Garza
PM10 Total 0-10um STP,20170101,Gillespie
PM10 Total 0-10um STP,20170101,Glasscock
PM10 Total 0-10um STP,20170101,Goliad
PM10 Total 0-10um STP,20170101,Gonzales
PM10 Total 0-10um STP,20170101,Gray
PM10 Total 0-10um STP,20170101,Grayson
PM10 Total 0-10um STP,20170101,Gregg
PM10 Total 0-10um STP,20170101,Grimes
PM10 Total 0-10um STP,20170101,Guadalupe
PM10 Total 0-10um STP,20170101,Hale
PM10 Total 0-10um STP,20170101,Hall
PM10 Total 0-10um STP,20170101,Hamilton
PM10 Total 0-10um STP,20170101,Hansford
PM10 Total 0-10um STP,20170101,Hardeman
PM10 Total 0-10um STP,20170101,Hardin
PM10 Total 0-10um STP,20170101,Hartley
PM10 Total 0-10um STP,20170101,Haskell
PM10 Total 0-10um STP,20170101,Hays
PM10 Total 0-10um STP,20170101,Hemphill
PM10 Total 0-10um STP,20170101,Henderson
PM10 Total 0-10um STP,20170101,Hill
PM10 Total 0-10um STP,20170101,Hockley
PM10 Total 0-10um STP,20170101,Hood
PM10 Total 0-10um STP,20170101,Hopkins
PM10 Total 0-10um STP,20170101,Houston
PM10 Total 0-10um STP,20170101,Howard
PM10 Total 0-10um STP,20170101,Hudspeth
PM10 Total 0-10um STP,20170101,Hunt
PM10 Total 0-10um STP,20170101,Hutchinson
PM10 Total 0-10um STP,20170101,Irion
PM10 Total 0-10um STP,20170101,Jack
PM10 Total 0-10um STP,20170101,Jackson
PM10 Total 0-10um STP,20170101,Jasper
PM10 Total 0-10um STP,20170101,Jeff Davis
PM10 Total 0-10um STP,20170101,Jefferson
PM10 Total 0-10um STP,20170101,Jim Hogg
PM10 Total 0-10um STP,20170101,Jim Wells
PM10 Total 0-10um STP,20170101,Johnson
PM10 Total 0-10um STP,20170101,Jones
PM10 Total 0-10um STP,20170101,Karnes
PM10 Total 0-10um STP,20170101,Kaufman
PM10 Total 0-10um STP,20170101,Kendall
PM10 Total 0-10um STP,20170101,Kenedy
PM10 Total 0-10um STP,20170101,Kent
PM10 Total 0-10um STP,20170101,Kerr
PM10 Total 0-10um STP,20170101,Kimble
PM10 Total 0-10um STP,20170101,King
PM10 Total 0-10um STP,20170101,Kinney
PM10 Total 0-10um STP,20170101,Kleberg
PM10 Total 0-10um STP,20170101,Knox
PM10 Total 0-10um STP,20170101,Lamar
PM10 Total 0-10um STP,20170101,Lamb
PM10 Total 0-10um STP,20170101,Lampasas
PM10 Total 0-10um STP,20170101,La Salle
PM10 Total 0-10um STP,20170101,Lavaca
PM10 Total 0-10um STP,20170101,Lee
PM10 Total 0-10um STP,20170101,Leon
PM10 Total 0-10um STP,20170101,Liberty
PM10 Total 0-10um STP,20170101,Limestone
PM10 Total 0-10um STP,20170101,Lipscomb
PM10 Total 0-10um STP,20170101,Live Oak
PM10 Total 0-10um STP,20170101,Llano
PM10 Total 0-10um STP,20170101,Loving
PM10 Total 0-10um STP,20170101,Lubbock
PM10 Total 0-10um STP,20170101,Lynn
PM10 Total 0-10um STP,20170101,McCulloch
PM10 Total 0-10um STP,20170101,McLennan
PM10 Total 0-10um STP,20170101,McMullen
PM10 Total 0-10um STP,20170101,Madison
PM10 Total 0-10um STP,20170101,Marion
PM10 Total 0-10um STP,20170101,Martin
PM10 Total 0-10um STP,20170101,Mason
PM10 Total 0-10um STP,20170101,Matagorda
PM10 Total 0-10um STP,20170101,Maverick
PM10 Total 0-10um STP,20170101,Medina
PM10 Total 0-10um STP,20170101,Menard
PM10 Total 0-10um STP,20170101,Midland
PM10 Total 0-10um STP,20170101,Milam
PM10 Total 0-10um STP,20170101,Mills
PM10 Total 0-10um STP,20170101,Mitchell
PM10 Total 0-10um STP,20170101,Montague
PM10 Total 0-10um STP,20170101,Montgomery
PM10 Total 0-10um STP,20170101,Moore
PM10 Total 0-10um STP,20170101,Morris
PM10 Total 0-10um STP,20170101,Motley
PM10 Total 0-10um STP,20170101,Nacogdoches
PM10 Total 0-10um STP,20170101,Navarro
PM10 Total 0-10um STP,20170101,Newton
PM10 Total 0-10um STP,20170101,Nolan
PM10 Total 0-10um STP,20170101,Ochiltree
PM10 Total 0-10um STP,20170101,Oldham
PM10 Total 0-10um STP,20170101,Orange
PM10 Total 0-10um STP,20170101,Palo Pinto
PM10 Total 0-10um STP,20170101,Panola
PM10 Total 0-10um STP,20170101,Parker
PM10 Total 0-10um STP,20170101,Parmer
PM10 Total 0-10um STP,20170101,Pecos
PM10 Total 0-10um STP,20170101,Polk
PM10 Total 0-10um STP,20170101,Potter
PM10 Total 0-10um STP,20170101,Presidio
PM10 Total 0-10um STP,20170101,Rains
PM10 Total 0-10um STP,20170101,Randall
PM10 Total 0-10um STP,20170101,Reagan
PM10 Total 0-10um STP,20170101,Real
PM10 Total 0-10um STP,20170101,Red River
PM10 Total 0-10um STP,20170101,Reeves
PM10 Total 0-10um STP,20170101,Refugio
PM10 Total 0-10um STP,20170101,Roberts
PM10 Total 0-10um STP,20170101,Robertson
PM10 Total 0-10um STP,20170101,Rockwall
PM10 Total 0-10um STP,20170101,Runnels
PM10 Total 0-10um STP,20170101,Rusk
PM10 Total 0-10um STP,20170101,Sabine
PM10 Total 0-10um STP,20170101,San Augustine
PM10 Total 0-10um STP,20170101,San Jacinto
PM10 Total 0-10um STP,20170101,San Patricio
PM10 Total 0-10um STP,20170101,San Saba
PM10 Total 0-10um STP,20170101,Schleicher
PM10 Total 0-10um STP,20170101,Scurry
PM10 Total 0-10um STP,20170101,Shackelford
